id_monitoreo_ruta,id_despacho,ubicacion_actual,velocidad,temperatura_carga,combustible_restante,estado_compartimento,timestamp_registro,distancia_recorrida,tiempo_transcurrido
23149b9b-6fc0-4dca-bf8a-8b80bc11fdba,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.520925,-76.566098)",35.03,-3.6,16.06,cerrado,2025-04-30T00:33:29.669991,297.87,3:50:00
00d3e84f-d7d4-487e-b0c5-3443b71576b4,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.946729,-76.31618)",20.7,0.4,60.18,abierto,2025-04-29T01:08:29.669991,423.24,2:29:00
563c1dbe-0b14-467c-8476-013a44586533,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.447391,-76.760966)",97.42,7.1,80.68,abierto,2025-05-04T18:41:29.669991,309.83,9:04:00
0afd21c9-b872-4a8d-82f6-79341a91b242,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.017736,-76.636752)",109.85,2.2,95.7,cerrado,2025-04-28T01:02:29.669991,51.44,1:03:00
bf3603e0-8d9d-4689-8cb2-ca24260b2e9e,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.989336,-76.877344)",106.97,3.7,49.97,abierto,2025-05-02T08:16:29.669991,81.85,6:19:00
79f3b75e-2b5c-4909-b52d-220e6607a2a5,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.012765,-76.330244)",87.68,6.8,84.2,abierto,2025-05-01T06:54:29.669991,251.53,6:37:00
930efa40-ac87-4b27-841f-db35c2cfd190,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.269343,-76.312613)",49.95,-3.8,73.26,cerrado,2025-05-01T11:37:29.669991,393.82,2:34:00
48c8fcf8-0c7b-4765-a39c-7f49887e8511,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.431525,-76.027705)",73.17,-5.5,12.11,cerrado,2025-05-03T22:25:29.669991,173.12,1:17:00
4a3c65fa-8fa6-4aa7-894b-bfb21be81cfb,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.588522,-76.601161)",22.59,-9.5,51.47,cerrado,2025-05-03T10:23:29.669991,400.5,5:18:00
d3946166-aebe-48fc-ba97-44298776e7be,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.644281,-76.456258)",26.25,6.0,17.21,cerrado,2025-04-29T20:40:29.669991,441.66,6:51:00
736a40ca-6748-4e08-a738-e1d894228e71,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.633914,-76.571245)",28.8,4.3,90.1,cerrado,2025-04-28T05:34:29.669991,237.09,0:40:00
469b7c7a-7def-449b-9df3-4ca0a20af50b,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.11973,-76.010939)",116.21,-4.0,24.86,abierto,2025-05-01T23:41:29.669991,84.6,9:53:00
87075ffb-38a4-4428-b7b6-7e82e6c27a2d,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.019664,-76.875837)",37.2,-2.9,41.95,cerrado,2025-05-02T20:24:29.669991,484.66,7:30:00
ab12be13-ffb8-432d-a44b-7853da5d2f72,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.612945,-76.79831)",78.33,7.5,59.75,abierto,2025-04-29T06:24:29.669991,252.95,4:22:00
80fbc5c9-a3bd-4a8b-b6e6-83a19ed83de0,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.621109,-76.533083)",88.23,9.7,75.23,cerrado,2025-05-04T11:31:29.669991,463.95,7:18:00
df13ed88-7795-4d10-9631-df94dd26c570,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.570455,-76.956121)",42.57,4.0,16.91,abierto,2025-05-02T12:34:29.669991,350.1,3:43:00
643f1ad9-de90-4806-a115-c422088c6534,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.976466,-76.447844)",82.7,-3.5,37.03,cerrado,2025-05-03T10:08:29.669991,256.91,5:52:00
471abf5a-057b-4bec-a274-dfb66f649858,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.427136,-76.353987)",17.29,2.6,12.69,cerrado,2025-05-04T16:42:29.669991,308.84,4:14:00
c1d41065-ea2d-4493-a332-01af2e1db113,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.160302,-76.923378)",75.92,9.6,27.7,cerrado,2025-04-30T21:46:29.669991,186.1,6:49:00
2834b17d-275c-477c-8f9f-df1bb2fbf04b,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.272242,-76.439214)",46.15,-0.4,16.16,cerrado,2025-05-01T19:53:29.669991,459.35,3:00:00
fb182c9f-148d-4aac-9b8a-578d181294ca,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.494405,-76.379028)",2.38,-3.6,18.81,abierto,2025-04-30T03:31:29.669991,347.82,2:37:00
3e20eff6-a9c3-4baf-ba7a-972322155d60,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.731467,-76.006469)",37.42,1.9,82.04,cerrado,2025-05-04T16:52:29.669991,209.06,8:39:00
0292e40e-f015-4b0c-9841-c4a6d3199cec,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.228116,-76.997568)",35.98,4.7,71.31,cerrado,2025-04-30T11:04:29.669991,378.08,10:00:00
cb6c89d7-948c-4e3f-8d04-e3167b056aed,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.280434,-76.325384)",116.41,-2.0,26.42,abierto,2025-04-29T19:32:29.669991,189.14,5:57:00
5cadbbeb-3262-4f07-968d-be531dde6aff,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.443243,-76.019256)",51.67,9.5,9.93,cerrado,2025-04-29T15:48:29.669991,182.54,5:19:00
158d8dd7-ce09-49a3-bac9-eea725599c99,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.799579,-76.002958)",30.5,-6.3,35.62,abierto,2025-04-29T10:36:29.669991,133.18,4:09:00
5d146c31-eeec-4164-b96a-199558f2e11a,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.804251,-76.306327)",95.43,3.8,99.89,abierto,2025-05-01T12:33:29.669991,283.52,5:10:00
535b9d0d-5229-4ed0-a1a9-046b733a2f5e,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.597408,-76.122836)",56.26,8.2,65.05,abierto,2025-04-29T20:25:29.669991,481.78,4:18:00
71f1793b-366d-4588-ade0-0b9e9bbeca24,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.209298,-76.478351)",12.43,0.1,20.51,cerrado,2025-05-03T14:33:29.669991,354.18,5:20:00
ab1996f1-0acd-4814-bf1f-ea60a137ed1d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.509359,-76.529167)",68.76,-9.5,60.16,abierto,2025-05-01T09:12:29.669991,381.56,5:26:00
96948cd9-c249-4e54-b435-e1d8b3ebd66f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.979286,-76.646558)",8.34,8.4,83.89,cerrado,2025-05-03T18:04:29.669991,211.49,8:19:00
50550dd3-6874-49ee-8490-a1d9bc47c834,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.579,-76.093645)",59.25,-5.1,5.6,cerrado,2025-05-03T12:10:29.669991,449.05,5:14:00
b178ead8-82d9-457d-b865-5894a6b237dc,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.862388,-76.87459)",48.94,1.3,86.14,cerrado,2025-05-02T17:42:29.669991,417.15,2:26:00
2c101d36-28e8-4fb5-8404-bae665db09a4,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.350038,-76.907632)",94.02,0.7,9.27,cerrado,2025-05-04T07:54:29.669991,391.82,4:55:00
1e636da3-60d4-48a6-b46f-b8d7e46fa678,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.90625,-76.253545)",48.35,-7.6,8.59,cerrado,2025-05-03T05:24:29.669991,138.19,4:25:00
60794b06-fae9-43c5-8e14-0893948ad9ed,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.562708,-76.270725)",100.63,-9.7,76.6,cerrado,2025-05-03T07:13:29.669991,116.02,3:28:00
e2c25b87-7617-48a5-bbc8-b474c84c31bd,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.148013,-76.032149)",42.78,2.6,70.85,abierto,2025-04-29T15:27:29.669991,193.65,5:43:00
265c3f98-f26e-47a4-9ebd-e66e2a4325d3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.405301,-76.053463)",72.23,1.8,75.09,cerrado,2025-04-30T12:32:29.669991,268.7,0:26:00
1c0a638c-42ec-4946-9df4-2c2a6c6aa111,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.4741,-76.027333)",0.82,-3.9,39.39,cerrado,2025-04-30T22:32:29.669991,199.07,7:51:00
dab963bc-2991-463d-98e8-770416792ca8,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.567791,-76.01842)",40.82,5.1,73.51,cerrado,2025-05-03T17:36:29.669991,157.89,4:54:00
5567106e-0e01-42fe-8c3e-406b99d5619d,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.480284,-76.554638)",110.71,-8.3,29.79,abierto,2025-04-28T11:21:29.669991,486.15,3:08:00
a7def085-27eb-487b-b94d-8b542a838925,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.115111,-76.985457)",20.77,-9.8,95.26,cerrado,2025-05-01T23:36:29.669991,306.13,7:10:00
2ab0a741-0827-4985-ab70-1db8c5c4fe2c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.078985,-76.250092)",24.32,6.6,88.17,abierto,2025-05-04T04:31:29.669991,453.85,8:55:00
9b197e43-86a2-46c0-8509-ee8356699574,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.254656,-76.856335)",35.7,2.3,28.56,cerrado,2025-05-03T02:22:29.670992,206.66,2:39:00
23cee452-4f45-435e-bd18-24c4450bd057,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.727205,-76.809743)",37.96,7.6,90.62,abierto,2025-05-03T12:04:29.670992,110.39,7:00:00
61060a9e-987f-4e89-82f7-226e971d1af6,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.397256,-76.723852)",116.75,3.4,66.7,abierto,2025-05-01T20:45:29.670992,313.05,1:46:00
4b15c980-cb16-4392-bbe7-980b64904faf,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.984996,-76.613592)",15.45,-7.6,8.32,abierto,2025-04-29T21:28:29.670992,37.6,4:49:00
a9ac9363-a69d-410e-9a90-4ed1d8b8f1c1,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.952172,-76.227626)",37.66,0.3,65.86,cerrado,2025-05-02T06:07:29.670992,147.08,5:24:00
0f04f24e-b311-4715-bfb4-9575e7ee5caa,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.32403,-76.139044)",70.73,-8.9,85.43,abierto,2025-04-30T12:57:29.670992,330.71,7:43:00
74560b6f-87b9-427c-b325-8be5c8964bf2,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.108843,-76.716355)",94.23,9.9,8.56,cerrado,2025-04-28T07:27:29.670992,159.16,1:44:00
1ff45a10-24d8-4f5d-8086-10e947ae1b0d,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.799389,-76.677058)",34.69,-1.1,47.4,cerrado,2025-04-30T17:52:29.670992,423.71,9:22:00
d0edb27a-67d9-4630-a85f-a0d5197d12e6,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.861006,-76.528344)",64.24,-2.3,70.5,abierto,2025-05-04T07:01:29.670992,79.75,6:35:00
ccc11d13-33e2-45a7-aca8-b7c1f4071a94,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.050392,-76.797673)",7.14,-9.7,9.28,abierto,2025-04-28T19:32:29.670992,404.04,2:06:00
a8633f1f-2bf8-43e9-a3e0-34df0a69061a,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.779327,-76.826849)",96.63,4.6,37.87,cerrado,2025-04-29T07:02:29.670992,92.5,4:31:00
b9b230d9-05e8-4d64-8f03-2a9bc2306db6,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.656467,-76.427804)",76.62,-7.6,13.04,abierto,2025-05-02T00:18:29.670992,38.92,6:51:00
b2062938-11c0-4ee2-865b-aaf583f99863,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.985461,-76.776118)",88.35,-3.4,2.71,cerrado,2025-05-02T20:18:29.670992,222.59,4:19:00
fcca1813-415b-4e62-b6f7-cfddab3454a2,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.970547,-76.809764)",112.97,1.6,26.67,abierto,2025-05-04T10:27:29.670992,129.44,3:27:00
28824c67-4ec8-460d-96e0-7c0c2a230d60,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.559433,-76.956228)",51.7,8.3,38.44,cerrado,2025-05-03T05:33:29.670992,414.39,8:41:00
59e4af1a-a80d-446b-ae79-362759326287,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.186445,-76.860965)",102.49,3.7,24.84,cerrado,2025-04-28T13:13:29.670992,316.65,8:43:00
40c69712-b651-42b5-96a0-ddac968b56e3,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.617209,-76.825979)",81.6,-9.0,93.47,abierto,2025-05-02T20:47:29.670992,47.32,4:47:00
a7f77951-680a-48f5-929f-97eb344fd010,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.144461,-76.888759)",44.46,8.5,35.57,abierto,2025-04-29T07:34:29.670992,397.56,7:44:00
65554988-77c9-419d-89e2-b6eafa681b29,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.807192,-76.518468)",62.19,4.7,37.79,abierto,2025-05-04T00:22:29.670992,490.88,3:42:00
54e27bff-ad41-49b7-9d13-852227eebb9b,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.402725,-76.465212)",53.13,4.3,34.11,cerrado,2025-05-03T10:34:29.670992,394.37,5:37:00
c766715a-10da-4cf4-917a-3747cf188e1a,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.547907,-76.457914)",19.85,0.9,60.09,abierto,2025-05-04T00:41:29.670992,323.88,1:49:00
a03669d3-34fc-4185-bfb3-1293afeed06a,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.08368,-76.46375)",87.31,-6.4,20.96,cerrado,2025-04-29T22:21:29.670992,424.53,2:18:00
7bf0c979-71ef-4737-8d17-7f3b4986c7df,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.039294,-76.960014)",37.44,-1.3,63.82,cerrado,2025-04-30T03:14:29.670992,350.43,6:06:00
6fbb0ba9-486f-42a8-9a47-fcb0a73ef2d6,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.222209,-76.957904)",111.56,-8.9,14.33,cerrado,2025-05-02T04:58:29.670992,95.51,7:57:00
d0b5e712-ff12-48cd-8e30-a1f0947e1123,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.123622,-76.722715)",108.46,4.6,34.02,abierto,2025-05-04T07:00:29.670992,423.6,0:36:00
1b3d7fee-b05e-4793-a867-27ff8a2dcb95,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.665503,-76.934755)",48.16,7.0,98.88,cerrado,2025-04-28T03:31:29.670992,10.64,5:10:00
fb22a4f6-5bea-486c-8461-1846c9976b13,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.623799,-76.720662)",83.44,1.6,9.4,cerrado,2025-05-04T15:05:29.671993,414.33,1:28:00
6134e831-a036-476b-b58b-7ee5645e0e49,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.336283,-76.02384)",80.99,-6.9,68.32,abierto,2025-05-04T01:24:29.671993,412.71,4:14:00
48a01532-4ecd-40f0-9379-5f9f4af3c0cf,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.50784,-76.090642)",76.68,9.9,10.7,cerrado,2025-04-29T05:27:29.671993,8.31,4:08:00
2d73acb5-e9ae-402a-b3f8-07fabd471df1,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.449541,-76.908422)",109.38,6.0,10.35,cerrado,2025-04-29T16:41:29.671993,277.62,1:38:00
328c5902-c90b-41f2-aa0b-14b6175334ca,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.591879,-76.712698)",70.37,-5.6,89.76,abierto,2025-05-01T21:01:29.671993,274.47,7:53:00
acf64914-7d90-4f4d-bb8e-dd4afb144448,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.072815,-76.870825)",53.61,3.7,4.53,abierto,2025-05-04T13:33:29.671993,109.74,1:11:00
5db562bc-51c5-49de-a323-7b577f36129e,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.151167,-76.983585)",84.36,0.1,66.26,abierto,2025-04-28T23:32:29.671993,66.98,4:41:00
f1d6c944-bd8a-420d-864e-5ce126175e24,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.026762,-76.056934)",38.4,-2.2,75.06,abierto,2025-04-29T07:01:29.671993,30.83,3:54:00
20a9f9e9-fee6-4585-b978-ab93693ea968,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.590338,-76.522419)",54.11,2.5,82.99,abierto,2025-04-28T13:20:29.671993,347.59,2:29:00
516996cc-4498-42ff-89c1-7f43ee93ba06,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.741759,-76.83312)",115.43,-4.5,84.88,abierto,2025-05-03T08:54:29.671993,321.72,2:30:00
57ae44d3-fa8a-4801-8aaf-ec6d098308d0,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.155829,-76.550613)",92.45,-4.4,74.86,cerrado,2025-05-03T02:38:29.671993,306.26,8:42:00
c4d1fd7a-febd-4f85-a301-7104a7d8132d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.549623,-76.344884)",77.8,5.2,8.3,cerrado,2025-05-03T23:44:29.671993,196.54,4:37:00
812517ba-2d38-4c2e-89ae-d61b112795d8,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.399134,-76.198658)",87.56,-3.4,14.97,abierto,2025-04-30T20:55:29.671993,489.01,9:22:00
7d0fc455-31fc-445c-b7d5-6f1d0c6999dc,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.442791,-76.83574)",73.23,-3.8,94.31,cerrado,2025-05-03T02:52:29.671993,305.51,3:15:00
1a4d9d3d-774d-4415-951f-27dddd8f0b80,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.785639,-76.760778)",114.76,5.0,1.5,cerrado,2025-04-28T21:55:29.671993,64.36,2:10:00
8bc83f3e-d194-4575-a151-bc0f004547a3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.251762,-76.781603)",62.12,-4.9,30.65,cerrado,2025-04-29T19:47:29.671993,110.84,9:39:00
1860a481-25e4-4b57-b4b6-6bc9f1319d5c,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.317953,-76.829776)",80.01,9.2,68.7,cerrado,2025-04-29T21:21:29.671993,385.59,2:46:00
35cbf0b8-35f4-46da-b2f7-5e166c1fe073,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.189784,-76.912873)",111.13,6.6,22.4,abierto,2025-04-29T00:45:29.671993,326.36,6:32:00
8f5af102-bd96-4a96-9887-ae5fe4e49301,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.031009,-76.705909)",102.46,3.8,79.15,abierto,2025-05-03T15:30:29.671993,136.52,7:24:00
048b7ff9-4480-42cd-91d0-1b97779855ea,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.831404,-76.145721)",41.97,2.4,88.27,abierto,2025-04-30T23:00:29.671993,277.93,3:06:00
3dbaa4e4-ee47-4458-9f89-b29750e22d69,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.645823,-76.376017)",111.62,-3.8,24.92,cerrado,2025-05-03T19:29:29.671993,109.88,6:54:00
495b3fd8-7abd-470c-acf9-3c5e85596123,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.543276,-76.216912)",11.33,-7.4,51.06,cerrado,2025-04-29T08:33:29.671993,155.47,5:57:00
629a51a8-5920-48ea-8128-18de17bd178a,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.494935,-76.377257)",82.92,-0.2,88.37,cerrado,2025-05-03T17:58:29.671993,323.01,7:18:00
a2480c15-a37d-4f6e-b9f5-0fc2895cb464,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.901942,-76.553641)",12.8,-7.4,55.48,cerrado,2025-05-04T05:50:29.671993,195.29,6:34:00
c6c41716-6133-47bb-9dd2-cfe92f698928,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.26513,-76.915572)",5.76,-9.1,77.6,abierto,2025-04-28T04:08:29.671993,230.62,7:45:00
ea348cab-4618-4782-8a30-80c84d48ea13,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.501692,-76.376557)",5.25,3.7,5.66,cerrado,2025-05-04T12:08:29.671993,432.47,0:41:00
fafb2b3a-2d71-4441-ae98-3f88f14f6e75,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.260636,-76.48949)",1.19,9.9,9.01,cerrado,2025-05-01T04:33:29.671993,381.87,9:39:00
2680b9ec-fbbc-4cc8-81b9-578cf5a8b9e9,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.000331,-76.550616)",9.52,-6.0,34.02,abierto,2025-05-03T06:06:29.671993,485.4,6:52:00
cd2152fa-dbf0-4d5a-9ae5-596cc50a6276,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.628584,-76.447991)",60.03,-5.3,74.94,abierto,2025-05-01T10:03:29.671993,121.46,6:20:00
1b489c38-916b-4de3-8ddd-6242232da6ce,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.82466,-76.007112)",68.11,8.4,27.84,cerrado,2025-05-02T21:29:29.671993,435.04,3:48:00
8266e092-ee93-4a11-a90a-7b19f0efc182,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.507531,-76.618808)",59.94,1.9,12.62,abierto,2025-05-01T06:12:29.671993,438.25,6:58:00
412942ba-3d2b-430e-a988-e3ccfe2d7154,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.824117,-76.053984)",61.77,3.0,67.27,abierto,2025-05-03T17:14:29.671993,61.91,4:37:00
69b10f2d-b745-4765-a87c-7f34d0e26632,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.986202,-76.301689)",107.9,8.7,66.25,cerrado,2025-04-28T00:11:29.671993,323.72,6:42:00
6d6cfbad-3be6-49a1-bbcf-b952b5e7483d,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.877238,-76.329932)",29.07,-3.8,18.99,cerrado,2025-04-29T23:50:29.671993,293.04,1:20:00
3df1190f-4e35-4650-97ba-89e05def3002,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.428254,-76.159751)",119.22,-3.2,46.29,cerrado,2025-04-28T08:55:29.671993,363.04,3:43:00
9312c201-19af-4be8-b38c-4d47cfa44b2a,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.309937,-76.775162)",15.34,1.5,17.27,abierto,2025-04-28T15:00:29.671993,83.49,3:26:00
8d1db646-a357-4eca-8b0b-57b5aad7cad5,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.598928,-76.024828)",15.33,9.0,16.75,abierto,2025-04-30T19:22:29.671993,488.76,1:28:00
129e591d-5936-47aa-ad35-46c5256d28d6,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.212819,-76.411757)",83.56,3.4,55.41,abierto,2025-05-02T14:24:29.671993,50.8,8:53:00
29faa35f-467d-49d2-9460-9af1b5f5695d,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.777702,-76.863426)",32.46,7.0,61.21,cerrado,2025-04-29T00:59:29.671993,354.24,8:03:00
7e5cb949-faaa-4ccb-a1e4-f18c0fb54850,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.246245,-76.165311)",5.26,-0.6,91.9,cerrado,2025-04-30T10:45:29.671993,57.77,7:44:00
2063cfc8-66c4-481e-b3d3-aa644c50bad9,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.587105,-76.362601)",50.94,-7.6,41.23,abierto,2025-04-28T07:27:29.671993,132.2,9:02:00
5784f760-3261-430a-ab46-b12406379859,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.583512,-76.130225)",97.31,0.5,81.57,cerrado,2025-05-01T05:20:29.671993,365.73,4:04:00
e5c4fcbb-e62a-41e2-8c6e-737aedc40d37,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.905287,-76.369307)",11.7,0.2,4.96,abierto,2025-05-01T18:36:29.671993,233.56,3:26:00
c381a24d-cb84-4ba2-bfc3-e1e5fd85b293,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.714077,-76.930725)",33.22,-2.9,81.36,cerrado,2025-05-03T13:35:29.671993,402.48,1:46:00
d5cf98b9-3235-4c1a-b424-257519418737,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.010441,-76.641389)",64.36,6.4,53.66,cerrado,2025-04-28T07:16:29.671993,89.54,4:09:00
