id_vehiculo,placa,marca,modelo,año,color,tipo_vehiculo,capacidad_carga,capacidad_combustible,estado_vehiculo,numero_soat,fecha_vencimiento_soat,gps_imei,gps_estado,id_usuario
028a81c3-e68b-4816-b2ec-2c66549a452e,KZI-403,Volvo,FH16,2023,Rojo,camion,12.9,363.7,False,SOA-595,2024-12-31,GPS-255,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
243b4d7c-f313-49d3-82ce-6bb736d90834,BRG-333,Mercedes-Benz,Actros,2020,Plata,camioneta,10.0,606.3,False,SOA-295,2024-12-31,GPS-715,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
eda8e947-f1a7-4307-b025-2d6bd2f615ed,ILP-730,Mercedes-Benz,Actros,2022,Plata,camion,8.2,623.5,True,SOA-849,2024-12-31,GPS-602,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
4becdb86-8487-4234-b6de-8588a2785eed,ZUZ-313,Nissan,Frontier,2019,Azul,camioneta,12.1,136.8,True,SOA-201,2024-12-31,GPS-237,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
d6652678-23b1-4d86-bc9b-2bfa8a8eca25,HPD-042,Volvo,FH16,2022,Rojo,camioneta,23.5,774.3,True,SOA-038,2024-12-31,GPS-212,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
445585b9-7877-4536-aabe-5222cb22d7a8,ZUS-839,Volvo,FH16,2019,Verde,camion,24.6,238.7,True,SOA-626,2024-12-31,GPS-835,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
bab9ba96-1885-4d69-929c-e548f4dc2f56,YWD-986,Hino,300,2018,Gris,camioneta,7.9,612.3,True,SOA-800,2024-12-31,GPS-896,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
71950716-f115-42eb-8fc2-bb111ef04d0e,LIB-449,Mercedes-Benz,Actros,2022,Negro,camioneta,11.2,239.4,False,SOA-168,2024-12-31,GPS-391,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
92e78b3d-9bed-4cc9-98fd-b955fc9c4186,MKL-236,Isuzu,NQR,2019,Gris,camion,12.2,792.0,False,SOA-614,2024-12-31,GPS-799,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
2f013b97-c5c4-4c5d-af3c-a607b6596fee,AAZ-463,Ford,Ranger,2023,Gris,camion,12.9,453.3,False,SOA-627,2024-12-31,GPS-103,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
a8e38a58-1a83-4f81-85c4-1dc46b37a8ce,ZIW-718,Volvo,FH16,2021,Plata,camioneta,24.5,157.8,True,SOA-931,2024-12-31,GPS-160,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
9e4c79ba-cccb-49b2-b41a-e89e95619994,DBR-269,Chevrolet,S10,2023,Gris,camion,5.9,90.5,True,SOA-247,2024-12-31,GPS-548,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
a1f33735-20fc-4cdc-a9e4-a1daa018fcb3,NNN-195,Mitsubishi,Fuso,2021,Plata,camioneta,21.0,115.2,False,SOA-698,2024-12-31,GPS-988,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
2965a930-209b-4527-93b3-4c1fdacafa39,TZG-456,Volvo,FH16,2019,Amarillo,camioneta,8.1,140.9,False,SOA-611,2024-12-31,GPS-681,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
e32d97c7-8360-4098-b39a-f76d0b9c5d15,SHG-383,Hino,300,2020,Verde,camioneta,11.6,256.3,False,SOA-869,2024-12-31,GPS-525,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
63209094-48aa-4499-85e3-91b2edecbb8e,XBI-365,Hyundai,HD65,2022,Gris,camion,24.4,167.0,False,SOA-383,2024-12-31,GPS-423,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
a9656f3d-0dc4-41ff-b684-20ac9214e7ba,RNE-530,Mercedes-Benz,Actros,2020,Rojo,camion,7.7,500.5,True,SOA-608,2024-12-31,GPS-426,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
86bc99f6-845a-4c91-b12c-e91e9acc35db,ZVJ-958,Toyota,Hilux,2023,Negro,camioneta,12.4,561.0,True,SOA-595,2024-12-31,GPS-933,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
ed56f28c-7c0d-4735-967b-f0dcdad502f0,NUX-231,Mercedes-Benz,Actros,2022,Azul,camioneta,2.2,434.1,True,SOA-816,2024-12-31,GPS-696,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
57ae84c8-1178-4ad9-a9c1-e2dbf5cf7336,TGY-558,Volvo,FH16,2023,Amarillo,camioneta,10.2,464.0,True,SOA-656,2024-12-31,GPS-938,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
be880f83-dd8f-4183-a6de-72d93c351887,CXQ-070,Isuzu,NQR,2019,Verde,camioneta,1.5,244.9,True,SOA-666,2024-12-31,GPS-501,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
7202aaa1-0ff2-4570-80b0-0d4a65d75949,PSN-554,Mitsubishi,Fuso,2021,Amarillo,camioneta,8.2,732.9,True,SOA-754,2024-12-31,GPS-451,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
92c451b5-85dc-4531-8a51-0c7268eef036,FXM-429,Isuzu,NQR,2023,Negro,camioneta,5.1,251.3,False,SOA-054,2024-12-31,GPS-822,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
1b19f1bf-c703-4716-868f-e5d486f8658d,IYZ-216,Mitsubishi,Fuso,2020,Amarillo,camioneta,24.7,331.0,False,SOA-136,2024-12-31,GPS-443,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
621fbb89-b29d-483c-92a1-b13ca6e3177c,APS-926,Volvo,FH16,2020,Verde,camion,2.8,102.9,False,SOA-085,2024-12-31,GPS-184,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
2648a58e-ecf5-440e-a07f-d7c08699310f,NDC-119,Hino,300,2019,Plata,camion,24.2,790.2,True,SOA-710,2024-12-31,GPS-657,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
b910b8c4-bf37-49a5-8e7c-06baf15c8b3e,SXZ-515,Nissan,Frontier,2019,Azul,camioneta,1.9,457.2,True,SOA-204,2024-12-31,GPS-984,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
cbd89725-ba1e-47c0-aaa6-4499b07b82ea,AHP-042,Isuzu,NQR,2021,Verde,camioneta,17.5,354.0,False,SOA-295,2024-12-31,GPS-824,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
75886949-8d9d-4c63-93cc-257b7c999ebe,PAX-288,Mitsubishi,Fuso,2022,Verde,camion,20.4,457.9,False,SOA-312,2024-12-31,GPS-890,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
aef5e3bd-af68-45a6-b635-2a99fa5d67e5,KDA-529,Toyota,Hilux,2019,Plata,camioneta,6.7,618.1,False,SOA-524,2024-12-31,GPS-140,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
b003ca04-4bb7-4559-bab8-f22df2a8d178,JFV-756,Isuzu,NQR,2023,Plata,camion,15.6,64.7,True,SOA-966,2024-12-31,GPS-890,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
449865c1-ba74-478a-a7a2-56475f013903,IWE-757,Toyota,Hilux,2021,Gris,camioneta,5.2,328.4,False,SOA-613,2024-12-31,GPS-858,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
290df1a8-a670-4849-a37a-0e22cea17214,LZV-842,Isuzu,NQR,2018,Plata,camioneta,7.9,655.3,True,SOA-858,2024-12-31,GPS-706,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
cd50ada5-0b48-4f90-bc49-c1ab041b0055,RND-034,Mitsubishi,Fuso,2020,Verde,camioneta,24.8,198.4,False,SOA-905,2024-12-31,GPS-113,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
e883a141-0cac-45c6-b7a5-a91dec2483f9,GON-981,Mercedes-Benz,Actros,2022,Gris,camioneta,3.9,383.7,True,SOA-217,2024-12-31,GPS-472,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
f22e2894-9d2b-4817-ae78-fafcc7990c58,MHR-377,Mercedes-Benz,Actros,2019,Blanco,camion,4.2,425.1,False,SOA-200,2024-12-31,GPS-232,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
e0d5540e-ba8d-46dd-b8f7-1a07c02c7c6a,EBM-814,Ford,Ranger,2020,Plata,camion,5.2,165.2,False,SOA-385,2024-12-31,GPS-193,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3a24e449-7821-46e4-9345-1e9d6779a210,GIY-759,Nissan,Frontier,2020,Azul,camioneta,22.2,541.1,True,SOA-352,2024-12-31,GPS-794,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
73b35b8e-72c2-4475-a10b-e6f64b0b668b,BPL-333,Hino,300,2018,Azul,camioneta,20.7,312.2,False,SOA-961,2024-12-31,GPS-806,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
de1ee3f5-55c6-44db-9f16-82718ef26cc4,DND-760,Isuzu,NQR,2019,Gris,camioneta,3.3,287.6,False,SOA-534,2024-12-31,GPS-297,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
7ba2862c-4a47-4ac8-a825-ed1678ee9ee1,SJG-144,Mitsubishi,Fuso,2018,Plata,camioneta,8.9,767.2,True,SOA-197,2024-12-31,GPS-968,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
e7a935dc-670d-4c11-9122-8d14ed026bb1,UKE-034,Hyundai,HD65,2022,Verde,camioneta,16.3,252.0,False,SOA-153,2024-12-31,GPS-850,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
462daab8-a71b-49c6-a1cc-e0056e3eee90,BAV-943,Isuzu,NQR,2018,Verde,camion,1.7,324.6,False,SOA-995,2024-12-31,GPS-649,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
aa6ede84-0e21-4565-bace-f49d638b7245,GCK-769,Chevrolet,S10,2020,Blanco,camion,12.0,685.3,False,SOA-987,2024-12-31,GPS-828,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
41b084e1-c65a-4908-b98e-551dce208587,EKQ-821,Chevrolet,S10,2021,Gris,camioneta,5.5,509.7,True,SOA-362,2024-12-31,GPS-280,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
5c9f205a-d0d6-4123-8cce-c21d4538f979,ITD-515,Volvo,FH16,2020,Amarillo,camion,22.6,74.0,True,SOA-396,2024-12-31,GPS-380,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
f094b085-3da8-4c3f-a9a1-a09f42e69ac6,CCD-760,Mercedes-Benz,Actros,2023,Gris,camion,24.9,212.6,True,SOA-031,2024-12-31,GPS-810,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
43416028-ffc2-49d7-9204-eed6669ab069,QGF-797,Ford,Ranger,2020,Verde,camioneta,8.9,71.6,True,SOA-973,2024-12-31,GPS-313,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
42fd6d79-8778-474c-beec-32bcaecd2ff7,DCS-889,Isuzu,NQR,2023,Amarillo,camion,1.9,308.7,False,SOA-083,2024-12-31,GPS-388,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
024fdb9b-7050-4791-83f5-657fe21fdbd2,CNX-467,Mitsubishi,Fuso,2023,Plata,camion,7.5,353.8,True,SOA-420,2024-12-31,GPS-138,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
f2769edd-e7ab-4f2c-a1ef-6c20d727df7c,HOZ-377,Hino,300,2022,Blanco,camioneta,13.4,399.4,True,SOA-127,2024-12-31,GPS-449,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
8923f577-94af-4816-ba40-f9ac864e0c22,GHF-824,Ford,Ranger,2019,Rojo,camioneta,20.8,663.4,False,SOA-945,2024-12-31,GPS-244,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
54ff8c14-7565-4a92-99c4-6e7e21613de5,VTA-402,Isuzu,NQR,2021,Gris,camioneta,6.1,366.8,True,SOA-953,2024-12-31,GPS-254,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
030c0a64-e4ca-41bf-9757-1f79f43bc8d1,TYZ-556,Mercedes-Benz,Actros,2018,Amarillo,camioneta,19.6,650.3,False,SOA-277,2024-12-31,GPS-430,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
605c7097-a4df-4f95-8248-927a2f77106c,HMB-747,Mercedes-Benz,Actros,2021,Rojo,camion,4.6,119.9,False,SOA-096,2024-12-31,GPS-112,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
8c4bd167-dd9d-495b-b55b-0ca07ec24093,DIN-173,Isuzu,NQR,2018,Plata,camioneta,13.0,572.4,False,SOA-669,2024-12-31,GPS-654,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
11fc0aa1-8a08-45da-b708-c08fe240f7bf,CWX-684,Nissan,Frontier,2019,Negro,camioneta,23.2,675.2,False,SOA-945,2024-12-31,GPS-938,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
41c67583-0dae-4604-96c0-92ea75119432,MAR-707,Ford,Ranger,2023,Azul,camion,9.2,158.5,True,SOA-632,2024-12-31,GPS-861,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
86560318-cc6d-4ec4-abcc-21dc28d9553b,KVI-467,Hyundai,HD65,2021,Amarillo,camion,16.4,80.4,False,SOA-103,2024-12-31,GPS-492,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
323e4b01-8e51-4b25-af6f-8e725e81be65,ZOY-583,Volvo,FH16,2022,Amarillo,camion,10.9,751.0,True,SOA-523,2024-12-31,GPS-433,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
ea26025f-0dae-4088-a1dc-47c229fda934,MXQ-904,Mercedes-Benz,Actros,2023,Azul,camion,3.8,731.5,False,SOA-821,2024-12-31,GPS-515,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
c81d30aa-b2dd-49af-8950-906c686f1c95,CLQ-087,Volvo,FH16,2023,Amarillo,camioneta,5.2,345.6,False,SOA-791,2024-12-31,GPS-263,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
5ab949fc-ebb0-409a-9920-879b17c6af54,ZMM-300,Chevrolet,S10,2020,Plata,camioneta,20.5,407.4,True,SOA-773,2024-12-31,GPS-777,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
f2ab6a9f-03eb-4b60-a2ab-87f30a6e4559,EUY-775,Ford,Ranger,2019,Rojo,camioneta,18.8,797.6,True,SOA-852,2024-12-31,GPS-234,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
62f798be-2f46-4956-b936-eb2e10a31743,RNZ-734,Toyota,Hilux,2019,Amarillo,camion,10.4,459.7,True,SOA-489,2024-12-31,GPS-622,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
2763f7b5-3f1c-459f-b840-6142cef2115b,SZZ-324,Isuzu,NQR,2023,Negro,camion,7.7,79.8,False,SOA-742,2024-12-31,GPS-958,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
6b39b8ae-0004-4339-ad08-df4360676bf7,MHJ-846,Ford,Ranger,2018,Plata,camioneta,16.2,129.0,True,SOA-124,2024-12-31,GPS-355,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
7b147998-d313-480e-bb8d-513f00182f0e,OPS-832,Isuzu,NQR,2021,Blanco,camioneta,9.4,718.9,True,SOA-670,2024-12-31,GPS-829,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7e220894-b559-4d25-9a6e-cbbe2773de24,AFG-249,Chevrolet,S10,2023,Azul,camioneta,2.4,619.1,False,SOA-333,2024-12-31,GPS-562,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
4d454157-830a-438c-8675-fa3be109e966,ILI-328,Ford,Ranger,2019,Gris,camion,2.1,235.6,False,SOA-976,2024-12-31,GPS-683,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
d302b6e3-abcf-4990-9e4a-ec947086f42d,TDT-917,Nissan,Frontier,2019,Plata,camion,3.6,461.2,True,SOA-788,2024-12-31,GPS-602,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
671b2fd7-cace-4310-a30a-245881425b0a,NDJ-175,Chevrolet,S10,2020,Gris,camion,12.8,793.9,False,SOA-102,2024-12-31,GPS-120,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
1d9431d9-8d8e-4fcb-9bde-0b2a6805b7a8,XWA-408,Volvo,FH16,2019,Negro,camion,14.9,173.2,True,SOA-780,2024-12-31,GPS-696,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
03958f79-89f6-49f3-9d40-9144c6a1d326,AZM-007,Hyundai,HD65,2022,Amarillo,camioneta,3.2,504.1,True,SOA-013,2024-12-31,GPS-154,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
df3bbe38-bdf5-4341-afda-39aa7c37543f,DRF-118,Nissan,Frontier,2020,Negro,camion,15.6,172.4,False,SOA-516,2024-12-31,GPS-192,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
145f484b-1a4b-4cec-870d-c051dc8cb4ff,FUU-721,Ford,Ranger,2020,Negro,camioneta,8.6,195.6,False,SOA-242,2024-12-31,GPS-321,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
ad19010b-8384-4754-961c-d5a11a9287f6,AEE-043,Mitsubishi,Fuso,2020,Amarillo,camion,2.0,559.4,True,SOA-594,2024-12-31,GPS-675,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
940fa112-2854-44e2-a0a7-8468222d486c,OTO-477,Mercedes-Benz,Actros,2018,Rojo,camion,24.7,325.9,True,SOA-852,2024-12-31,GPS-682,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
ebac311e-6576-43f0-9628-c14bb2893e28,LNQ-529,Volvo,FH16,2023,Plata,camion,9.1,289.0,False,SOA-290,2024-12-31,GPS-711,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3dc9bfc7-9b36-48c5-92d2-f2f6ba2b8426,BXR-108,Hino,300,2022,Amarillo,camioneta,9.5,544.8,True,SOA-360,2024-12-31,GPS-430,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
aef45c5d-c70d-4efe-8c6f-840a2dd2c161,KSP-147,Nissan,Frontier,2019,Azul,camioneta,7.1,184.0,False,SOA-442,2024-12-31,GPS-515,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
5d1b35d0-fc64-41cc-8393-7a7489fc85ea,NFK-255,Toyota,Hilux,2023,Amarillo,camion,12.2,260.7,False,SOA-358,2024-12-31,GPS-135,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
eb7e85a5-56e0-4076-bd69-a3be3b294edf,NLR-535,Isuzu,NQR,2020,Plata,camioneta,20.9,796.8,False,SOA-937,2024-12-31,GPS-891,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
7f9c0810-9b72-4043-9717-d73fd22354f4,OQK-903,Chevrolet,S10,2020,Negro,camioneta,21.5,799.5,False,SOA-604,2024-12-31,GPS-269,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
8f6e5e78-a2e9-4da0-b6a9-9e21ec1c6705,VFN-604,Toyota,Hilux,2022,Verde,camioneta,25.0,513.4,False,SOA-574,2024-12-31,GPS-334,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
e876304e-4bf4-4444-a8b3-c041ad0cc51c,YEH-254,Mitsubishi,Fuso,2020,Plata,camion,8.9,796.2,True,SOA-116,2024-12-31,GPS-905,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
4e4cf485-a50f-4e74-97d1-3a15f6506e6d,CZR-548,Nissan,Frontier,2018,Amarillo,camioneta,2.4,676.9,True,SOA-494,2024-12-31,GPS-492,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
24142dc0-e7e4-442d-969f-2c414bced277,GDC-294,Toyota,Hilux,2021,Azul,camion,6.3,371.8,False,SOA-207,2024-12-31,GPS-445,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
01a0eadf-5d7d-42cd-8fc5-007f5603d3e1,PZM-175,Volvo,FH16,2023,Gris,camion,19.9,386.7,True,SOA-041,2024-12-31,GPS-302,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
fdbd2f53-e1ac-4d17-972e-fed14ca68e41,TEC-487,Ford,Ranger,2022,Plata,camioneta,3.4,794.7,False,SOA-265,2024-12-31,GPS-978,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
ca908a31-189e-4033-8c7d-818027532cce,BHZ-835,Chevrolet,S10,2018,Verde,camioneta,2.1,697.6,False,SOA-959,2024-12-31,GPS-244,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
49dd90e8-894b-4e73-9d4a-195ba3475d16,SLD-730,Isuzu,NQR,2018,Azul,camioneta,9.8,726.0,False,SOA-207,2024-12-31,GPS-126,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
d88f3762-31aa-4721-a73c-823a0c295e07,JLO-832,Ford,Ranger,2019,Plata,camioneta,17.1,161.5,True,SOA-376,2024-12-31,GPS-813,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
df143970-81e9-4c9a-ac5c-9d89d227c9b7,SEB-160,Ford,Ranger,2023,Blanco,camion,4.0,197.6,True,SOA-795,2024-12-31,GPS-761,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
2e899556-499c-4dbc-a129-a15bfde11ae7,URD-630,Volvo,FH16,2021,Verde,camion,8.9,490.6,False,SOA-509,2024-12-31,GPS-804,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
5cf0bd70-7bc2-4757-b337-64351cf73db2,QOJ-517,Toyota,Hilux,2021,Plata,camioneta,11.7,428.8,False,SOA-137,2024-12-31,GPS-943,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
7dec31ba-70f8-4798-b9ed-7c0c75b2b61b,PVP-382,Mitsubishi,Fuso,2023,Azul,camion,12.5,293.4,False,SOA-867,2024-12-31,GPS-124,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
612909e2-3a0f-4d81-8c7e-e23607293cc8,SWT-300,Hino,300,2020,Gris,camion,18.1,732.5,False,SOA-282,2024-12-31,GPS-931,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
8a998ad2-0f4d-4426-b1a2-c6121d487d80,BZT-353,Nissan,Frontier,2020,Blanco,camioneta,6.6,520.3,True,SOA-369,2024-12-31,GPS-661,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
ede689da-eae4-47ae-9b1f-c3cf58c18693,RBK-601,Mitsubishi,Fuso,2019,Plata,camioneta,8.0,645.4,True,SOA-229,2024-12-31,GPS-632,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
eb3ae74c-29ce-4627-b003-6390b0b99b29,JKA-415,Isuzu,NQR,2020,Azul,camioneta,4.7,662.6,False,SOA-603,2024-12-31,GPS-316,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
308514ce-4136-40b2-818c-8113f9258e0f,GEW-459,Isuzu,NQR,2021,Plata,camion,17.5,568.2,False,SOA-668,2024-12-31,GPS-923,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
17feaa81-88d0-4a61-87cc-2d348bcf030e,QAU-622,Hino,300,2020,Azul,camioneta,4.3,128.0,False,SOA-493,2024-12-31,GPS-377,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
d8e1dd9f-59eb-46a7-b601-bc38dbb30cae,PXB-900,Hino,300,2018,Verde,camioneta,3.3,268.7,False,SOA-489,2024-12-31,GPS-435,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
c6416049-e3d5-4dfb-9d03-a613590058e9,YYR-558,Isuzu,NQR,2023,Verde,camion,6.5,84.9,False,SOA-945,2024-12-31,GPS-705,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
65cd6165-33eb-4024-bb47-78b0ca4d47c4,TCM-692,Toyota,Hilux,2021,Negro,camion,6.6,110.5,True,SOA-106,2024-12-31,GPS-423,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
01217a3c-4ddf-49a2-8140-787dbeaca6cc,MRD-704,Mercedes-Benz,Actros,2023,Azul,camioneta,17.5,597.1,False,SOA-910,2024-12-31,GPS-192,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
18d5d8fc-fd15-4de9-b60a-0f98bb873a64,BIK-690,Hyundai,HD65,2022,Gris,camion,16.2,454.6,True,SOA-286,2024-12-31,GPS-752,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
3cb1c5a1-c670-4262-b1e1-ca681548cfa6,ZHL-546,Volvo,FH16,2018,Rojo,camion,12.5,105.3,True,SOA-930,2024-12-31,GPS-619,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
17fd5dc6-49a7-48c3-b45b-d791a790cc2c,VGU-745,Mitsubishi,Fuso,2020,Rojo,camion,6.0,304.2,False,SOA-398,2024-12-31,GPS-947,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
de3929ac-d327-4722-b992-022fd61c2e8f,CTO-645,Volvo,FH16,2019,Rojo,camioneta,20.0,311.6,False,SOA-171,2024-12-31,GPS-687,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
42c99e96-9e20-440f-9d8b-b2c1556f1e16,SYH-594,Mitsubishi,Fuso,2020,Azul,camion,11.3,786.5,True,SOA-699,2024-12-31,GPS-165,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
e837ebb1-8825-43d3-a790-64f7cd07e162,PWX-067,Mercedes-Benz,Actros,2018,Blanco,camion,18.2,247.7,False,SOA-247,2024-12-31,GPS-640,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
